Date,Close/Last,Volume,Open,High,Low
10/03/2016,$169.96,209,$170.375,$171,$169.25
09/30/2016,$172,161,$170.24,$172,$169.85
09/29/2016,$166.45,58,$169.18,$169.25,$166.45
09/28/2016,$170.6,30,$171.05,$171.05,$169.93
09/27/2016,$169.68,35,$168.67,$169.68,$168.67
09/26/2016,$170,162,$170,$170,$169.96
09/23/2016,$171.07,792,$172.15,$172.15,$171.07
09/22/2016,$172.3,15085,$173.75,$173.75,$172.3
09/21/2016,$167.84,151,$167.195,$167.84,$166.76
09/20/2016,$167.04,143,$167.05,$167.05,$167
09/19/2016,$165.47,122,$166.25,$166.25,$165.47
09/16/2016,$162.29,1783,$162.65,$163.37,$162.29
09/15/2016,$164.86,552,$165.58,$165.58,$164.51
09/14/2016,$164.1,3409,$166.4,$166.4,$164.07
09/13/2016,$169.73,13,$169.73,$169.73,$169.73
09/12/2016,$172.2,3071,$168.58,$172.2,$168.58
09/09/2016,$169.75,270,$171.04,$171.04,$169.75
09/08/2016,$174.29,3420,$174.5,$174.5,$172.52
09/07/2016,$174.65,39,$174.25,$174.65,$174.25
09/06/2016,$174.78,131,$175.95,$175.95,$174.78
09/02/2016,$173.35,63,$173.1,$173.35,$173.1
09/01/2016,$170.8275,9943,$170.29,$171.751,$169.95
08/31/2016,$168.5,422,$169.058,$169.395,$168.43
08/30/2016,$172.975,242,$172.2,$173.465,$172.2
08/29/2016,$173.96,3561,$174,$174.7,$172.4
08/26/2016,$174.19,115,$172.87,$174.19,$172.28
08/25/2016,$174.6,353,$175.625,$175.625,$174.6
08/24/2016,$177.2,393,$176,$177.2,$176
08/23/2016,$176.69,170,$177.15,$177.645,$176.64
08/22/2016,$177.75,135,$177.3,$177.75,$175.87
08/19/2016,$177.9,312,$177.275,$177.945,$176.3
08/18/2016,$178.035,114,$176.85,$178.512,$176.85
08/17/2016,$176.357,186,$175.55,$176.357,$175.295
08/16/2016,$177.52,113,$177,$177.717,$176.7
08/15/2016,$178.05,35,$177.425,$178.05,$176.885
08/12/2016,$176.305,572,$176.35,$177.7,$176.19
08/11/2016,$173.42,1463,$172.75,$174.75,$172.75
08/10/2016,$170.15,340,$170.15,$171.15,$170.15
08/09/2016,$169.32,119,$169.523,$170.335,$169.32
08/08/2016,$168.555,1741,$167.65,$169.5,$167.65
08/05/2016,$168.95,1006,$168.99,$170.165,$168.95
08/04/2016,$165.96,835,$167.3,$167.3,$165.69
08/03/2016,$166.25,171,$167.85,$167.85,$166.21
08/02/2016,$167.3975,738,$168.2,$168.45,$166.9
08/01/2016,$169.54,997,$169.75,$170.705,$169.54
07/29/2016,$170.33,104,$170.58,$171.44,$170.33
07/28/2016,$171.45,4070,$170.015,$171.5,$169.45
07/27/2016,$170,1789,$167.9,$170.06,$167.9
07/26/2016,$159.125,821,$158.125,$163.49,$156
07/25/2016,$156.95,208,$159.25,$159.25,$156.95
07/22/2016,$155.245,1344,$155.71,$156.025,$155.05
07/21/2016,$155.71,401,$155.45,$156.8,$155.45
07/20/2016,$155.25,782,$156.55,$156.55,$155.25
07/19/2016,$152.6,329,$152.64,$152.64,$152.6
07/18/2016,$156.65,1254,$154.6,$156.65,$154.5
07/15/2016,$153.64,795,$153.3,$154.95,$153.3
07/14/2016,$157,1518,$157.2,$157.68,$156.9
07/13/2016,$155.7,250,$155.7,$155.7,$155.7
07/12/2016,$153.39,343,$154.6,$155.6,$153.39
07/11/2016,$151.9,118,$151.7,$151.9,$151.7
07/08/2016,$147.79,670,$149.15,$149.15,$147.66
07/07/2016,$148.8,72,$149.2,$149.2,$148.8
07/06/2016,$147.5,2248,$147.8,$147.86,$146.35
07/05/2016,$150.25,109,$151.5,$151.5,$147.62
07/01/2016,$151.765,649,$150.45,$151.825,$150.45
06/30/2016,$150.72,780,$150.9,$151.735,$150.72
06/29/2016,$150.755,462,$151.55,$151.55,$149.38
06/28/2016,$146.98,761,$151.7499,$151.7499,$146.98
06/27/2016,$145.7,943,$144.96,$146.1999,$143.75
06/24/2016,$147.14,3699,$150.85,$154,$147.14
06/23/2016,$163.85,202,$163.95,$163.95,$163.15
06/22/2016,$160.26,509,$162.75,$163.3,$160.22
06/21/2016,$162.97,110,$160.5,$162.97,$160.5
06/20/2016,$161.54,180,$161.95,$163.5,$161.54
06/17/2016,$153.55,637,$155.4,$156.74,$152.97
06/16/2016,$154.79,516,$152.35,$156.84,$152.35
06/15/2016,$155.24,389,$155.2,$155.9025,$155.2
06/14/2016,$152.45,1193,$156.05,$156.05,$152.45
06/13/2016,$157.44,371,$159.4,$159.4,$157.44
06/10/2016,$160.3,186,$162.65,$162.65,$160.3
06/09/2016,$163.7,1010,$163.7,$163.7,$163.7
06/08/2016,$167.23,2138,$167.7,$168.2,$167.23
06/07/2016,$168.77,627,$170.1,$171.14,$168.71
06/06/2016,$163.46,203,$164.35,$164.35,$163.39
06/03/2016,$162.84,524,$162.76,$165.15,$162.7101
06/02/2016,$161.515,159,$162.64,$162.64,$161.05
06/01/2016,$160.07,376,$160.21,$162.19,$160.06
05/31/2016,$159.19,109,$162.44,$162.44,$159.19
05/27/2016,$159.98,224,$159.96,$159.98,$159.96
05/26/2016,$159.9999,369,$159.91,$159.9999,$159.91
05/25/2016,$159.36,1751,$160,$161.19,$159.3501
05/24/2016,$162.4,2286,$161.27,$162.68,$161
05/23/2016,$160.065,1668,$160.04,$160.29,$159.36
05/20/2016,$160.59,476,$161.99,$162.19,$160.59
05/19/2016,$159.17,439,$160.19,$160.19,$159.16
05/18/2016,$162.34,1494,$162.06,$163.93,$161.42
05/17/2016,$161.73,725,$162.96,$163.78,$161.73
05/16/2016,$165.15,378,$163.89,$165.15,$163.01
05/13/2016,$164.14,1007,$164.89,$164.89,$162.94
05/12/2016,$164.835,197,$166.01,$166.4,$164.65
05/11/2016,$166.24,309,$167.26,$167.6,$166.24
05/10/2016,$169,1075,$169.505,$169.505,$168.86
05/09/2016,$165.3,1288,$166.39,$166.39,$165.3
05/06/2016,$162.27,274,$165.09,$165.71,$162.22
05/05/2016,$165.11,504,$164.02,$165.11,$163.44
05/04/2016,$164.4,310,$166.06,$166.365,$164.36
05/03/2016,$166.8,871,$167.8925,$167.8925,$166.8
05/02/2016,$170.48,8594,$169.61,$170.48,$168.76
04/29/2016,$166.61,72,$166.41,$166.61,$166.41
04/28/2016,$166.97,377,$166.94,$169.34,$166.94
04/27/2016,$165.52,31,$167.025,$167.025,$165.52
04/26/2016,$166.28,445,$166.08,$166.41,$166.08
04/25/2016,$167.31,3392,$166.91,$168.47,$166.76
04/22/2016,$167.54,1112,$168.4,$168.65,$167.52
04/21/2016,$172.44,3842,$173.04,$173.04,$169.64
04/20/2016,$175.6,1603,$173.791,$175.6,$173.68
04/19/2016,$174.78,239,$175,$175,$174.26
04/18/2016,$172.3,308,$172.3,$173.23,$172.3
04/15/2016,$172.96,192,$170.76,$172.96,$170.76
04/14/2016,$172.45,578,$173.08,$173.34,$172.4
04/13/2016,$171.72,2616,$173.75,$174,$171.72
04/12/2016,$169.18,559,$166.43,$169.18,$165.69
04/11/2016,$164.125,472,$166.36,$166.36,$161.25
04/08/2016,$165.27,1235,$167.3,$167.3,$165.27
04/07/2016,$163.92,490,$165.12,$165.84,$163.88
04/06/2016,$166.405,17348,$164.32,$166.405,$164.32
04/05/2016,$165.28,578,$165.4,$165.6475,$164.53
04/04/2016,$169.11,833,$170.06,$170.178,$169.11
04/01/2016,$170,1237,$167.66,$170,$167.66
03/31/2016,$170.57,242,$172.94,$172.94,$170.57
03/30/2016,$174.34,86,$174.38,$174.39,$174.34
03/29/2016,$170.35,122,$168,$170.35,$168
03/28/2016,$164.42,204,$164.45,$165.815,$164.42
03/24/2016,$165.15,269,$164.53,$165.15,$163.76
03/23/2016,$166.45,1009,$168.16,$168.16,$166.45
03/22/2016,$166.17,696,$165.79,$166.17,$165.79
03/21/2016,$169.82,397,$169.66,$170,$169.21
03/18/2016,$172.83,871,$173.04,$173.04,$172.5775
03/17/2016,$170.75,10,$172.37,$172.37,$170.75
03/16/2016,$170.95,362,$171.51,$173.85,$170.82
03/15/2016,$172.61,82,$172.885,$172.885,$172.61
03/14/2016,$176.52,1669,$176.45,$178,$176.45
03/11/2016,$175.23,249,$175.03,$175.95,$175.03
03/10/2016,$170.08,560,$174.91,$175.5,$170.08
03/09/2016,$170.76,355,$170.76,$170.76,$170.76
03/08/2016,$170.63,589,$171.12,$171.84,$170.63
03/07/2016,$169.41,822,$168.25,$170.81,$168.25
03/04/2016,$168.75,907,$169.16,$169.16,$168.41
03/03/2016,$167.17,400,$166.66,$169.24,$166.66
03/02/2016,$167.36,944,$168.42,$168.42,$167.36
03/01/2016,$167.31,385,$168.19,$168.19,$167.27
02/29/2016,$167.25,160,$166.64,$167.25,$166.64
02/26/2016,$166.14,27,$168.64,$168.64,$166.14
02/25/2016,$165.06,328,$165.85,$166.54,$165.06
02/24/2016,$162.72,481,$163.4,$165.2,$162.44
02/23/2016,$166.29,227,$170.89,$170.89,$166.29
02/22/2016,$172.08,316,$172.53,$172.53,$170.93
02/19/2016,$171.515,455,$169.96,$171.75,$169.96
02/18/2016,$168.83,372,$171.54,$171.54,$168.83
02/17/2016,$174.14,394,$171.618,$174.14,$171.618
02/16/2016,$168.04,691,$166.76,$168.04,$165.68
02/12/2016,$162.64,97,$164.29,$164.29,$162.64
02/11/2016,$160.57,9785,$162.75,$162.97,$160.53
02/10/2016,$165.65,334,$167.26,$167.26,$165.65
02/09/2016,$165.71,64,$166.21,$166.21,$165.71
02/08/2016,$168.53,1162,$169,$170.06,$168.07
02/05/2016,$168.68,332,$171.48,$171.48,$168.67
02/04/2016,$172.27,1115,$171.01,$172.27,$169.91
02/03/2016,$167.59,2176,$169.27,$170.58,$167.03
02/02/2016,$161.75,414,$160.07,$163.5,$158
02/01/2016,$162.5,864,$160.11,$162.5,$160.11
01/29/2016,$161.2,584,$157.98,$161.2,$157.88
01/28/2016,$156.58,542,$157.11,$157.325,$156.54
01/27/2016,$156.56,470,$156.81,$159.13,$156.56
01/26/2016,$157.415,1161,$157.41,$157.415,$156.78
01/25/2016,$155.12,349,$155.76,$156,$155.12
01/22/2016,$155.18,815,$156.94,$156.94,$154.27
01/21/2016,$148.89,465,$148.76,$152.4,$147.41
01/20/2016,$148.07,887,$147.34,$148.07,$144.95
01/19/2016,$150.63,273,$153.04,$153.04,$150.63
01/15/2016,$147.79,478,$150.11,$150.11,$147.79
01/14/2016,$147.54,654,$149.79,$150.45,$147.47
01/13/2016,$148.4,460,$150,$150,$145.91
01/12/2016,$150.88,661,$151.26,$151.69,$150.88
01/11/2016,$148.27,1025,$149,$149,$146.61
01/08/2016,$146.91,209,$148.89,$148.89,$146.87
01/07/2016,$148.07,2474,$146.04,$148.09,$146.04
01/06/2016,$146.5,2886,$146.29,$146.94,$145.93
01/05/2016,$153.2,1382,$149.89,$153.2,$149
01/04/2016,$152.27,3053,$151.65,$154.54,$149.12
12/31/2015,$156.73,1214,$158.18,$158.36,$156.54
12/30/2015,$161.19,206,$161.39,$161.39,$160.2
12/29/2015,$161.15,613,$161.09,$161.15,$160.61
12/28/2015,$159.92,524,$159,$160.12,$157
12/24/2015,$159.51,144,$160.08,$160.08,$159.51
12/23/2015,$160.83,1789,$159.59,$160.83,$159.01
12/22/2015,$157.26,1104,$156.81,$159.1,$156.81
12/21/2015,$156,2145,$159.39,$159.39,$156
12/18/2015,$156.09,1130,$156.75,$157,$156.09
12/17/2015,$160.5,409,$161.738,$161.99,$160.5
12/16/2015,$162.86,68,$162.86,$162.86,$162.86
12/15/2015,$161.11,262,$163.19,$163.24,$161.11
12/14/2015,$157.24,782,$158.91,$159.01,$157.2
12/11/2015,$158.14,599,$158.77,$160.34,$158.14
12/10/2015,$161.15,587,$162.29,$162.69,$161.15
12/09/2015,$162.73,1624,$162.86,$163.48,$161.37
12/08/2015,$163.46,163,$163.45,$164.94,$163.45
12/07/2015,$167.31,616,$166.66,$168.11,$166.66
12/04/2015,$166.94,100,$166.94,$166.94,$166.94
12/03/2015,$162.84,1504,$164.5,$165.79,$162.84
12/02/2015,$166.84,971,$167.65,$168.1,$166.84
12/01/2015,$166.61,59,$168,$168,$166.61
11/30/2015,$167.4,132,$166.65,$167.4,$166.22
11/27/2015,$165.85,1314,$165,$165.95,$165
11/25/2015,$169.89,2195,$167.95,$169.9,$167.915
11/24/2015,$166.07,969,$164.54,$166.07,$164.26
11/23/2015,$171.48,177,$172,$172,$171.48
11/20/2015,$173.48,380,$173.61,$173.61,$172.51
11/19/2015,$174.3,451,$174.11,$175.29,$173.24
11/18/2015,$175.99,40,$175,$175.99,$174.01
11/17/2015,$174.11,697,$175.85,$175.85,$174.11
11/16/2015,$172.48,523,$171.5,$172.48,$171.1075
11/13/2015,$175.09,785,$174.44,$175.09,$173.73
11/12/2015,$184.22,N/A,$184.22,$184.22,$184.22
11/11/2015,$184.22,98,$185.96,$185.96,$184.22
11/10/2015,$180.48,508,$178.4,$180.48,$178.4
11/09/2015,$179.19,1398,$181.2,$181.2,$179.19
11/06/2015,$180.7,476,$181,$182.25,$180.6
11/05/2015,$188.35,1072,$188.45,$189.2999,$188.35
11/04/2015,$187.5,149,$187.54,$188.32,$187.31
11/03/2015,$184.77,233,$185.2,$185.2,$184.72
11/02/2015,$184.75,273,$186.1,$186.1,$184.75
10/30/2015,$184.8,N/A,$184.8,$184.8,$184.8
10/29/2015,$184.8,81,$184.99,$185,$184.73
10/28/2015,$183.08,851,$185.89,$185.89,$183.08
10/27/2015,$185.9,432,$185.81,$186.46,$185.81
10/26/2015,$186.45,132,$187.5,$187.5,$186.36
10/23/2015,$187,456,$189.02,$189.02,$187
10/22/2015,$184.89,602,$183.14,$184.89,$183.14
10/21/2015,$179.3,260,$179.17,$179.3,$179.17
10/20/2015,$179.17,180,$179.17,$179.17,$179.17
10/19/2015,$181.55,9,$179.8,$181.55,$179.8
10/16/2015,$180.88,16,$179.61,$180.88,$179.61
10/15/2015,$182.19,40,$182.5,$182.5,$182.19
10/14/2015,$182.4,300,$183.2,$183.2,$182.4
10/13/2015,$182.76,315,$184.15,$184.15,$182.76
10/12/2015,$188.26,83,$188.22,$191,$188.22
10/09/2015,$187.7,337,$187,$187.7,$187
10/08/2015,$184.62,6,$181.57,$184.62,$181.57
10/07/2015,$181.1,101,$181.1,$181.1,$181.1
10/06/2015,$178.71,286,$179.4,$180.08,$178.71
10/05/2015,$175.63,756,$174.51,$176.46,$174.51
10/02/2015,$169.46,338,$165.6,$169.46,$165.6
10/01/2015,$168.42,406,$166.91,$168.42,$166.91
09/30/2015,$170.74,492,$169.28,$170.74,$169.16
09/29/2015,$163.41,125,$163.41,$163.41,$163.41
09/28/2015,$165.77,210,$165.73,$165.77,$164.94
09/25/2015,$169.4,140,$169.74,$169.74,$169.4
09/24/2015,$163.19,257,$162.54,$163.19,$161.9499
09/23/2015,$164.98,N/A,$164.98,$164.98,$164.98
09/22/2015,$164.98,588,$165.88,$165.88,$163.82
09/21/2015,$170.91,57,$170.94,$170.94,$170.91
09/18/2015,$171.73,101,$171.73,$171.73,$171.73
09/17/2015,$178.11,639,$174.42,$179.72,$174.42
09/16/2015,$175.2,516,$174.15,$176.44,$174.15
09/15/2015,$170.39,220,$168.86,$170.39,$168.86
09/14/2015,$166.41,258,$167.82,$167.82,$166.41
09/11/2015,$167.27,20,$167.27,$167.27,$167.27
09/10/2015,$167.77,115,$166.86,$169.87,$166.86
09/09/2015,$167.75,702,$169.39,$169.39,$167.45
09/08/2015,$165.19,270,$166.59,$166.59,$165.19
09/04/2015,$163.48,330,$163.08,$163.48,$161.05
09/03/2015,$167,565,$167.94,$167.94,$165.38
09/02/2015,$166.74,152,$166.27,$166.74,$165.68
09/01/2015,$162.93,98,$163.29,$163.33,$162.93
08/31/2015,$166.35,172,$166.84,$166.84,$166.35
08/28/2015,$168.06,220,$167.26,$168.06,$167.26
08/27/2015,$171.04,4209,$169.21,$171.04,$169.037
08/26/2015,$168.75,1579,$167.93,$168.75,$164.84
08/25/2015,$166.56,30209,$168.96,$169.69,$166.56
08/24/2015,$163.93,2414,$160.625,$163.93,$158.47
08/21/2015,$164.51,213,$167.96,$167.96,$164.51
08/20/2015,$166.77,475,$166.14,$166.77,$165.3
08/19/2015,$171.25,13869,$171.24,$171.25,$170
08/18/2015,$175.79,24,$176.3499,$176.3499,$174.95
08/17/2015,$178.3,9,$176.4,$178.3,$176.4
08/14/2015,$178.35,102,$176.95,$178.35,$176.95
08/13/2015,$178.3,671,$178.6,$178.6,$178.3
08/12/2015,$175.66,328,$177.5,$177.65,$175
08/11/2015,$182.89,574,$183.85,$184.1,$181.95
08/10/2015,$190.87,139,$190.66,$191.95,$190.66
08/07/2015,$190.35,411,$189.55,$190.35,$189.5
08/06/2015,$191.5,250,$191.75,$191.8275,$191.5
08/05/2015,$190,204,$189.65,$191.4,$189.65
08/04/2015,$186.4,129,$186.6,$186.6,$186.4
08/03/2015,$186.6,248,$188.41,$188.41,$186.6
07/31/2015,$187.05,1440,$187.05,$187.05,$187.05
07/30/2015,$183.4,101,$183,$183.6,$183
07/29/2015,$185.71,211,$186.87,$195.65,$185.65
07/28/2015,$185.87,745,$182.367,$185.87,$182.367
07/27/2015,$179.58,139,$178.57,$179.82,$178.57
07/24/2015,$192.5546,12,$192.5546,$192.5546,$192.5546
07/23/2015,$183.0275,1499,$183.5,$183.74,$182.79
07/22/2015,$181.96,187,$182.24,$182.24,$181.95
07/21/2015,$183.36,505,$184.4,$184.4,$183.36
07/20/2015,$184,110,$183.75,$184,$183.1
07/17/2015,$176.3125,N/A,$176.3125,$176.3125,$176.3125
07/16/2015,$176.3125,83,$176.3125,$176.3125,$176.3125
07/15/2015,$177.49,486,$177.2,$177.9,$176.3
07/14/2015,$179.5,443,$178.05,$179.5,$177.85
07/13/2015,$178.76,5999,$178.975,$179.7,$178.76
07/10/2015,$178.62,111,$177.69,$178.62,$177.38
07/09/2015,$168.5,1035,$168.61,$168.75,$167.5
07/08/2015,$164.43,252,$166.05,$166.05,$164.43
07/07/2015,$170.5,3497,$165,$170.5,$162.16
07/06/2015,$167.97,2850,$169.84,$170.59,$167.97
07/02/2015,$176.2125,60,$176.85,$176.85,$176.2125
07/01/2015,$178.9,103,$178.95,$178.95,$178.9
06/30/2015,$177.16,1717,$180.1,$180.1,$175.51
06/29/2015,$181.27,72,$185.35,$185.35,$181.27
06/26/2015,$190.71,277,$193.1,$193.1,$190.71
06/25/2015,$190.5,829,$190.9,$191.52,$190.5
06/24/2015,$190.38,3,$190.517,$190.517,$190.38
06/23/2015,$189.95,24,$204.1319,$204.1319,$189.95
06/22/2015,$190.19,840,$188.55,$191,$187.85
06/19/2015,$180.65,797,$180.65,$180.65,$180.65
06/18/2015,$184,397,$179.4,$184,$179.4
06/17/2015,$180.1,2,$179.4,$180.1,$179.4
06/16/2015,$180.1,622,$180.2,$180.35,$180.1
06/15/2015,$181.03,707,$180.4,$181.03,$180.3
06/12/2015,$183.01,683,$182.42,$183.01,$181.13
06/11/2015,$186.3,1027,$186.8,$186.9,$185
06/10/2015,$182.42,706,$180.79,$182.52,$180.79
06/09/2015,$174.7,320,$175.017,$175.017,$173.9
06/08/2015,$180.9,284,$180.7,$180.9,$180
06/05/2015,$179.3,9146,$179.3,$179.3,$179.3
06/04/2015,$182.1,372,$183.84,$185.18,$182.1
06/03/2015,$186.05,1004,$185.25,$186.35,$185.25
06/02/2015,$184,698,$183,$184.77,$182.6
06/01/2015,$178.75,37,$179.5499,$179.5499,$178.75
05/29/2015,$180.7,N/A,$180.7,$180.7,$180.7
05/28/2015,$180.7,252,$180.15,$180.7,$180.15
05/27/2015,$182.75,1092,$180.05,$182.75,$180.05
05/26/2015,$180.38,136,$180.2,$180.38,$180.2
05/22/2015,$184.4,N/A,$184.4,$184.4,$184.4
05/21/2015,$184.4,194,$183,$184.66,$183
05/20/2015,$184.89,44,$184.25,$184.89,$184.25
05/19/2015,$184.05,317,$182.6,$184.05,$182.6
05/18/2015,$181.4,18,$181.2,$181.4,$181.2
05/15/2015,$182.54,587,$180.7,$182.54,$180.15
05/14/2015,$180,35,$180,$180,$180
05/13/2015,$175.81,602,$177.75,$177.8,$175.5
05/12/2015,$176.04,74,$174.75,$176.05,$174.75
05/11/2015,$177.05,24,$177.1,$177.1,$177.05
05/08/2015,$180.28,239,$178.25,$181.3729,$178.25
05/07/2015,$175.55,36,$175.6,$175.6,$175.55
05/06/2015,$175.6,262,$175.85,$175.85,$174.55
05/05/2015,$178.1,N/A,$178.1,$178.1,$178.1
05/04/2015,$178.1,530,$177.45,$178.5,$177.45
05/01/2015,$175.6,1,$175.6,$175.6,$175.6
04/30/2015,$175.85,37,$175,$175.85,$174.9
04/29/2015,$173.55,366,$174,$174.85,$173.55
04/28/2015,$174.255,1,$174.255,$174.255,$174.255
04/27/2015,$176.1,255,$176.75,$177.05,$174.9362
04/24/2015,$175.05,131,$175.15,$175.4,$175.05
04/23/2015,$172.6,135,$170.7,$172.6,$170.625
04/22/2015,$172.3,1012,$172.35,$173.3,$171.86
04/21/2015,$176.05,165,$176.05,$176.05,$176.05
04/20/2015,$176.9,2415,$177.8,$177.8,$176.9
04/17/2015,$179.09,175,$179.45,$179.75,$177.65
04/16/2015,$180.88,71,$181.9,$182.1,$180.88
04/15/2015,$182,238,$181.74,$182.25,$181.33
04/14/2015,$179.06,872,$180.15,$180.15,$179.05
04/13/2015,$184.9,148,$182,$184.9,$182
04/10/2015,$182.3,1059,$182.1,$182.3,$181.66
04/09/2015,$180.0401,N/A,$180.0401,$180.0401,$180.0401
04/08/2015,$180.0401,1009,$180.25,$180.25,$180.0201
04/07/2015,$178.99,15,$179.25,$179.6,$178.99
04/06/2015,$181.28,722,$178.2,$181.28,$178.2
04/02/2015,$177.93,6,$177.93,$177.93,$177.93
04/01/2015,$176.663,40,$177.05,$177.05,$176.05
03/31/2015,$175.45,445,$175.5,$176.6399,$175.45
03/30/2015,$177.22,1931,$176.65,$177.95,$176.65
03/27/2015,$176.2,N/A,$176.2,$176.2,$176.2
03/26/2015,$176.2,1127,$177.35,$177.35,$175.2
03/25/2015,$180.19,760,$181,$181.5584,$179
03/24/2015,$182.6,20,$182.6,$182.6,$182.6
03/23/2015,$180.6,1391,$180.95,$180.95,$179.5
03/20/2015,$183.04,4970,$183.45,$184.09,$181.94
03/19/2015,$178.9,2133,$180.7,$180.79,$178.9
03/18/2015,$184.15,102,$181.65,$184.15,$181.65
03/17/2015,$182.5,1309,$183.2,$183.2,$181.91
03/16/2015,$185,235,$183.6,$185,$183.3
03/13/2015,$180.52,1076,$180,$180.52,$180
03/12/2015,$180.46,32,$180.66,$180.66,$180.46
03/11/2015,$180.8,50,$180.8,$180.8,$180.8
03/10/2015,$178.9,377,$178.34,$179.74,$178.25
03/09/2015,$182.5,801,$182.6,$182.6,$181.05
03/06/2015,$184.15,N/A,$184.15,$184.15,$184.15
03/05/2015,$184.15,729,$185,$185,$184.15
03/04/2015,$181.9,59,$182.84,$182.92,$181.9
03/03/2015,$182.76,257,$183.65,$183.65,$182.76
03/02/2015,$184.65,346,$184,$184.65,$183.23
02/27/2015,$182.76,975,$182.6,$182.76,$182.6
02/26/2015,$182.55,N/A,$182.55,$182.55,$182.55
02/25/2015,$182.55,309,$183.25,$183.25,$181.75
02/24/2015,$180.9,5,$181.2,$181.2,$180.9
02/23/2015,$182.89,N/A,$182.89,$182.89,$182.89
02/20/2015,$182.89,519,$181,$183.15,$181
02/19/2015,$183.52,1286,$181.2,$183.52,$181.2
02/18/2015,$180.73,119,$180.95,$180.95,$180.73
02/17/2015,$178.41,2270,$178.825,$179.95,$178.41
02/13/2015,$180.25,857,$180.15,$180.25,$180.15
02/12/2015,$180.65,1859,$180.5,$181.81,$180.5
02/11/2015,$177.3,39,$177,$177.3,$177
02/10/2015,$175.75,526,$175.61,$177.02,$174.91
02/09/2015,$170.06,1196,$170.79,$170.79,$170.06
02/06/2015,$171.75,905,$172.8,$172.8,$171.75
02/05/2015,$175.73,709,$175.89,$175.89,$174.65
02/04/2015,$176.38,1711,$174.66,$178.78,$174.66
02/03/2015,$161.76,2755,$163.35,$165.71,$161.76
02/02/2015,$161.07,618,$162.73,$162.73,$161.07
01/30/2015,$163.26,726,$163.59,$163.59,$161.95
01/29/2015,$164.6,1335,$164.14,$164.6,$163.17
01/28/2015,$162.46,959,$163.21,$164.8,$162.46
01/27/2015,$164.32,767,$165.0001,$165.6999,$164.32
01/26/2015,$163.59,1440,$161.16,$163.61,$161.01
01/23/2015,$158.77,1565,$159.99,$160.75,$158.76
01/22/2015,$156.89,889,$157.96,$157.96,$156.89
01/21/2015,$160,6393,$158.06,$160,$158.06
01/20/2015,$158.25,466,$156.26,$158.25,$156.26
01/16/2015,$156.14,698,$154.79,$156.14,$153.8895
01/15/2015,$156.94,1059,$156.6,$157.54,$155.56
01/14/2015,$157.63,509,$155.79,$157.69,$155.79
01/13/2015,$155.94,440,$157.14,$157.14,$155.45
01/12/2015,$156.68,590,$154.46,$156.68,$153.52
01/09/2015,$152.15,630,$152.06,$152.94,$151.5
01/08/2015,$152.42,331,$150.61,$153.84,$150.61
01/07/2015,$148.32,641,$149.19,$149.74,$148.31
01/06/2015,$149.15,822,$151.69,$151.69,$149.15
01/05/2015,$152.23,557,$153.59,$153.59,$151.2
01/02/2015,$158.24,155,$158.6,$158.6,$158.24
12/31/2014,$160.69,1809,$160.3,$160.94,$158.54
12/30/2014,$159.1401,1232,$159.56,$160.06,$159.1101
12/29/2014,$161.8399,144,$160.99,$161.8399,$160.06
12/26/2014,$161.477,31,$161.69,$161.69,$161.477
12/24/2014,$161.75,N/A,$161.75,$161.75,$161.75
12/23/2014,$161.75,916,$161.24,$161.8,$160.9205
12/22/2014,$159.97,292,$161.49,$161.49,$159.86
12/19/2014,$158.46,110,$158.46,$158.46,$158.46
12/18/2014,$160.41,3473,$157.41,$160.41,$157.41
12/17/2014,$157.24,1058,$156.3,$157.45,$156
12/16/2014,$162.55,1551,$166.9,$170.95,$162
12/15/2014,$168.85,608,$170.2,$170.2,$166.46
12/12/2014,$171.6,226,$173.1,$173.35,$171.6
12/11/2014,$174.25,250,$175.7999,$175.7999,$174.25
12/10/2014,$175.05,75,$175.16,$175.31,$175.05
12/09/2014,$175.95,117,$175.85,$175.95,$175.75
12/08/2014,$177.9,221,$177.8,$178.74,$177.5
12/05/2014,$178.6,505,$178.66,$178.66,$178.6
12/04/2014,$178.27,282,$177.55,$178.27,$177.55
12/03/2014,$174.97,603,$176.7,$176.7,$174.97
12/02/2014,$176.44,263,$177.2,$177.2,$176.44
12/01/2014,$178.15,N/A,$178.15,$178.15,$178.15
11/28/2014,$178.15,N/A,$178.15,$178.15,$178.15
11/26/2014,$178.15,102,$178.1,$178.15,$178.1
11/25/2014,$178.05,39,$179.36,$179.57,$178.05
11/24/2014,$180.0499,300,$179.65,$180.0499,$178.8
11/21/2014,$179.78,239,$178.15,$179.78,$178.15
11/20/2014,$175.67,116,$174.65,$175.67,$174.65
11/19/2014,$176,356,$177.3,$177.3,$176
11/18/2014,$175.4,277,$174.31,$175.4,$174.31
11/17/2014,$172.3,1362,$171.67,$176.5842,$171.65
11/14/2014,$172.35,2545,$170.06,$172.35,$170.06
11/13/2014,$170.87,348,$172.29,$172.29,$170.87
11/12/2014,$169.53,196,$170,$170,$169.53
11/11/2014,$170.01,119,$169.46,$170.75,$169.46
11/10/2014,$169.3299,231,$169.3399,$169.3399,$167.67
11/07/2014,$166.25,483,$166.5755,$166.79,$165.6685
11/06/2014,$168.78,144,$167.41,$168.78,$167.01
11/05/2014,$166.73,58,$166.73,$166.73,$166.72
11/04/2014,$166.72,475,$166,$166.72,$165.03
